id,latitude,longitude,property_type,room_type,bedrooms,availability_90,review_scores_rating,suburb,price,has_kitchen,has_Wifi,has_ACHeat,has_parking,has_selfcheckin,is_shared,num_baths,availability_30,availability days in 60 days,accommodates,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,has_washer
8.8729E+17,-37.8099071,144.9591846,Entire rental unit,Entire home/apt,2,68,4,Melbourne,163,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,20,44,4,4,3,5,5,4,TRUE
8.87294E+17,-37.8099071,144.9591846,Entire rental unit,Entire home/apt,2,72,4.86,Melbourne,163,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,15,42,4,5,4.71,5,5,4.86,TRUE
8.87299E+17,-37.87869093,144.9930908,Private room in rental unit,Private room,,35,,Elwood,111,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,5,2,,,,,,FALSE
8.89312E+17,-37.8084287,144.9670537,Other,Entire home/apt,,65,2,Melbourne,102,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,9,39,2,2,4,4,3,2,TRUE
8.87311E+17,-38.0667206,145.141097,Entire home,Entire home/apt,2,64,,Patterson Lakes,269,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,20,34,5,,,,,,FALSE
8.89326E+17,-37.81578,145.0106,Entire rental unit,Entire home/apt,2,75,,Richmond,160,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,23,45,4,,,,,,TRUE
8.87379E+17,-37.79989063,144.9470973,Entire rental unit,Entire home/apt,2,89,,North Melbourne,129,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,29,59,2,,,,,,FALSE
8.89342E+17,-37.81441661,144.9362608,Entire home,Entire home/apt,3,41,,Docklands,228,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,10,22,6,,,,,,TRUE
8.8745E+17,-37.76111512,144.9517385,Entire home,Entire home/apt,3,64,,Brunswick,357,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,26,56,4,,,,,,TRUE
8.89366E+17,-37.81399341,144.9485726,Entire rental unit,Entire home/apt,2,80,,Docklands,155,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,26,55,4,,,,,,TRUE
8.89387E+17,-37.80547,144.96086,Entire rental unit,Entire home/apt,1,89,,Carlton,320,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,29,59,1,,,,,,TRUE
8.87451E+17,-37.763696,145.1703442,Entire rental unit,Entire home/apt,2,51,,Doncaster East,101,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,19,32,2,,,,,,TRUE
8.89454E+17,-37.8106785,144.9592774,Entire rental unit,Entire home/apt,2,86,,Melbourne,128,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,29,56,4,,,,,,TRUE
8.87451E+17,-37.74757072,144.9404111,Other,Entire home/apt,1,73,5,Pascoe Vale South,140,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,16,43,2,5,5,5,5,5,FALSE
8.89459E+17,-37.87871,144.72131,Entire home,Entire home/apt,7,87,,Point Cook,292,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,5,27,57,16,,,,,,FALSE
8.87457E+17,-37.8685816,144.9795001,Entire rental unit,Entire home/apt,2,81,,St Kilda,151,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,24,52,5,,,,,,FALSE
8.89499E+17,-37.84821,144.98971,Entire rental unit,Entire home/apt,2,29,,Prahran,110,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,16,2,,,,,,TRUE
8.87458E+17,-37.8520024,145.1205221,Entire home,Entire home/apt,5,76,,Burwood,460,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,4,20,46,9,,,,,,TRUE
8.89532E+17,-37.903017,144.7615874,Entire home,Entire home/apt,5,83,,Point Cook,252,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3,23,53,16,,,,,,TRUE
8.87463E+17,-38.0482,145.13917,Entire home,Entire home/apt,3,8,,Chelsea Heights,174,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,8,6,,,,,,TRUE
8.87464E+17,-37.81960101,144.9570093,Entire rental unit,Entire home/apt,,34,,Melbourne,110,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,4,13,2,,,,,,TRUE
8.89536E+17,-37.8271243,144.9581274,Entire rental unit,Entire home/apt,1,75,5,Southbank,153,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,15,45,4,5,5,5,5,5,TRUE
8.87484E+17,-37.86293806,144.983617,Private room in rental unit,Private room,,89,,St Kilda,120,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,29,59,2,,,,,,TRUE
8.87487E+17,-37.7690613,144.9728778,Private room in rental unit,Private room,,88,,Brunswick East,108,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,28,58,1,,,,,,TRUE
8.89555E+17,-37.88162629,144.9787479,Private room in home,Private room,,18,5,Elwood,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,18,18,2,5,5,5,5,5,TRUE
8.90938E+17,-37.87206846,145.092601,Entire home,Entire home/apt,2,16,,Ashwood,134,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,16,16,6,,,,,,TRUE
8.89601E+17,-37.81812416,144.9644086,Entire rental unit,Entire home/apt,,89,,Melbourne,240,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,29,59,2,,,,,,FALSE
8.90939E+17,-37.83573,144.99258,Entire rental unit,Entire home/apt,2,84,,South Yarra,148,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,24,54,5,,,,,,TRUE
8.89631E+17,-38.06722,145.68764,Other,Entire home/apt,1,85,,Garfield North,238,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,26,55,3,,,,,,FALSE
8.89649E+17,-37.89054703,145.0028512,Other,Private room,1,80,,Elsternwick,50,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,20,50,1,,,,,,TRUE
8.90964E+17,-37.85823,144.84601,Other,Entire home/apt,1,8,,Seaholme,113,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,6,2,,,,,,TRUE
8.89674E+17,-37.83026,145.24762,Entire home,Entire home/apt,3,86,,Heathmont,171,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,26,56,6,,,,,,TRUE
8.8969E+17,-37.8146963,144.9550373,Entire rental unit,Entire home/apt,2,44,5,Melbourne,169,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,3,19,9,5,5,5,5,5,TRUE
8.89697E+17,-37.83582,144.97265,Entire rental unit,Entire home/apt,1,89,,Melbourne,124,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,29,59,2,,,,,,TRUE
8.90965E+17,-37.8099071,144.9591846,Entire rental unit,Entire home/apt,2,67,5,Melbourne,162,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,12,37,4,5,5,5,5,5,TRUE
8.9097E+17,-37.8099071,144.9591846,Entire rental unit,Entire home/apt,2,75,5,Melbourne,163,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,19,45,4,4.5,4,5,5,4.5,TRUE
8.89704E+17,-38.0694874,145.1216932,Other,Entire home/apt,2,56,,Bonbeach,200,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,28,5,,,,,,TRUE
8.89924E+17,-37.80132647,144.9799408,Entire rental unit,Entire home/apt,1,83,,Fitzroy,338,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,29,54,2,,,,,,TRUE
8.90988E+17,-37.95436,145.02423,Entire rental unit,Entire home/apt,1,82,,Sandringham,139,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,22,52,2,,,,,,TRUE
8.91002E+17,-37.80992,144.96197,Entire rental unit,Entire home/apt,1,37,,Melbourne,115,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,11,28,2,,,,,,TRUE
8.89935E+17,-37.822246,144.9902388,Entire home,Entire home/apt,2,0,,Richmond,480,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,0,4,,,,,,TRUE
8.91006E+17,-37.7646446,144.9994211,Other,Entire home/apt,1,74,5,Northcote,159,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,19,44,3,5,5,5,4.33,5,FALSE
8.89979E+17,-37.7740015,144.8783535,Private room in home,Private room,,87,,Maribyrnong,55,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,27,57,2,,,,,,TRUE
8.90081E+17,-37.88297055,144.9841991,Private room in rental unit,Private room,,39,,Elwood,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,22,39,2,,,,,,TRUE
8.91023E+17,-37.8168,144.95386,Entire rental unit,Entire home/apt,2,20,,Melbourne,259,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,20,5,,,,,,TRUE
8.90147E+17,-38.1228884,145.1248636,Entire rental unit,Entire home/apt,2,87,,Seaford,98,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,27,57,5,,,,,,TRUE
8.91063E+17,-37.91055,145.00361,Entire home,Entire home/apt,3,63,,Brighton,300,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,11,41,5,,,,,,TRUE
8.90151E+17,-37.82007,144.95658,Entire condo,Entire home/apt,2,56,5,Melbourne,223,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,15,32,6,4.67,5,5,5,5,FALSE
8.9016E+17,-37.86367748,144.9751153,Entire rental unit,Entire home/apt,1,87,,St Kilda,149,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,27,57,2,,,,,,TRUE
8.90203E+17,-37.79138814,145.0919699,Private room in home,Private room,,53,3.5,Balwyn North,44,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,5,23,2,2.5,5,5,3.5,3,TRUE
8.91079E+17,-37.76665,144.91951,Entire rental unit,Entire home/apt,2,32,,Moonee Ponds,122,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,21,3,,,,,,TRUE
8.90254E+17,-37.87317,145.39257,Entire home,Entire home/apt,4,80,5,Olinda,663,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3,24,54,10,5,5,5,5,5,FALSE
8.91139E+17,-37.80389,144.81876,Entire home,Entire home/apt,1,38,,Sunshine West,79,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,8,2,,,,,,FALSE
8.90337E+17,-37.82545,144.96062,Entire rental unit,Entire home/apt,2,87,5,Southbank,244,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,27,57,6,5,4,5,5,5,TRUE
8.90347E+17,-37.7943434,144.981122,Entire home,Entire home/apt,1,79,,Fitzroy,150,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,21,51,2,,,,,,FALSE
8.91241E+17,-37.72592,144.93107,Entire home,Entire home/apt,2,90,,Pascoe Vale,150,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,30,60,3,,,,,,TRUE
8.90384E+17,-37.8506,144.99072,Entire rental unit,Entire home/apt,2,87,,Prahran,163,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,27,57,4,,,,,,TRUE
8.91347E+17,-37.78220832,144.9305238,Private room in rental unit,Private room,,90,,Flemington,62,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,30,60,1,,,,,,TRUE
8.91376E+17,-37.78930789,144.9237648,Private room in home,Private room,,89,5,Kensington,130,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,29,59,3,5,5,5,5,5,TRUE
8.90391E+17,-37.83922,144.92837,Entire rental unit,Entire home/apt,3,49,,Port Melbourne,438,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,13,34,6,,,,,,TRUE
8.91492E+17,-37.79935,144.91256,Private room in rental unit,Private room,,88,,Footscray,103,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,28,58,2,,,,,,TRUE
8.90435E+17,-37.8437612,144.9964955,Entire rental unit,Entire home/apt,2,81,,South Yarra,150,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,21,51,5,,,,,,TRUE
8.91501E+17,-37.81976771,144.9533013,Entire rental unit,Entire home/apt,2,85,,Docklands,125,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,25,55,4,,,,,,FALSE
8.9044E+17,-37.82801576,144.967366,Entire rental unit,Entire home/apt,1,82,5,Southbank,155,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,22,52,2,5,5,5,5,4.83,TRUE
8.9078E+17,-37.9693,145.01524,Entire home,Entire home/apt,3,0,,Black Rock,300,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,0,5,,,,,,FALSE
8.91554E+17,-37.78561,145.12896,Entire rental unit,Entire home/apt,3,78,4,Doncaster,161,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,24,48,6,5,5,5,3,4,TRUE
8.91555E+17,-37.8388049,144.9934316,Entire rental unit,Entire home/apt,2,66,,South Yarra,114,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,10,40,4,,,,,,FALSE
8.90788E+17,-37.83366951,144.9699674,Entire rental unit,Entire home/apt,1,76,5,South Melbourne,236,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,19,46,3,5,5,5,5,5,FALSE
8.90857E+17,-37.81339095,144.9568823,Other,Private room,,45,,Melbourne,88,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,3,15,2,,,,,,FALSE
8.91572E+17,-37.85600426,144.9972336,Private room in home,Private room,,35,,Windsor,83,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,19,33,4,,,,,,TRUE
8.9091E+17,-37.8099071,144.9591846,Entire rental unit,Entire home/apt,2,66,5,Melbourne,163,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,14,36,4,5,4.67,5,5,4.67,TRUE
8.90917E+17,-37.8099071,144.9591846,Entire rental unit,Entire home/apt,2,59,5,Melbourne,163,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,4,29,4,5,5,5,5,5,TRUE
8.92716E+17,-37.77279,144.96679,Other,Entire home/apt,1,83,5,Brunswick,131,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,23,53,2,5,5,5,5,5,FALSE
8.91584E+17,-37.8149,144.9364,Entire home,Entire home/apt,3,41,,Docklands,228,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,10,22,6,,,,,,TRUE
8.91591E+17,-37.8076638,145.1224503,Entire home,Entire home/apt,3,72,5,Box Hill North,158,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,19,42,8,5,5,5,5,5,TRUE
8.91599E+17,-37.82224,144.96451,Entire rental unit,Entire home/apt,1,84,,Southbank,113,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,27,55,4,,,,,,TRUE
8.92896E+17,-37.8048297,144.9639063,Entire rental unit,Entire home/apt,2,68,,Carlton,212,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,15,38,6,,,,,,TRUE
8.91613E+17,-37.77423,145.13079,Entire home,Entire home/apt,4,63,,Doncaster,332,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,30,42,8,,,,,,TRUE
8.92898E+17,-37.89455953,145.3269181,Entire home,Entire home/apt,3,84,,Upper Ferntree Gully,529,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,26,54,10,,,,,,TRUE
8.92921E+17,-37.820214,144.9417374,Entire rental unit,Entire home/apt,2,81,,Docklands,235,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,24,51,6,,,,,,TRUE
8.91615E+17,-37.83601833,144.9904822,Entire rental unit,Entire home/apt,2,76,,South Yarra,129,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,24,50,4,,,,,,TRUE
8.9162E+17,-37.83419919,144.9555586,Entire rental unit,Entire home/apt,2,87,,South Melbourne,133,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,27,57,4,,,,,,TRUE
8.92952E+17,-37.8726745,144.9843753,Entire rental unit,Entire home/apt,2,33,,Elwood,139,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,2,28,4,,,,,,TRUE
8.91621E+17,-38.06914,145.12115,Entire home,Entire home/apt,2,30,5,Bonbeach,174,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,8,10,5,5,5,5,5,5,FALSE
8.92954E+17,-37.80063029,144.9069123,Entire rental unit,Entire home/apt,2,67,,Footscray,172,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,18,37,4,,,,,,FALSE
8.91624E+17,-37.8896,145.05581,Entire rental unit,Entire home/apt,2,90,,Carnegie,364,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,30,60,2,,,,,,TRUE
8.92997E+17,-37.64432,144.91627,Private room in home,Private room,,67,,Meadow Heights,50,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,7,37,2,,,,,,TRUE
8.91627E+17,-37.83833716,144.9939755,Entire rental unit,Entire home/apt,2,89,,South Yarra,387,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,29,59,4,,,,,,TRUE
8.93002E+17,-37.82998,144.97108,Entire rental unit,Entire home/apt,1,67,,Melbourne,155,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,12,37,2,,,,,,FALSE
8.91632E+17,-37.82088,144.94307,Entire rental unit,Entire home/apt,1,89,,Docklands,165,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,29,59,2,,,,,,TRUE
8.93008E+17,-38.10161,145.12745,Entire home,Entire home/apt,2,41,,Seaford,196,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,7,32,4,,,,,,TRUE
8.91634E+17,-37.85218,145.17202,Entire home,Entire home/apt,3,17,,Vermont South,143,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,8,8,6,,,,,,TRUE
8.9303E+17,-38.12383,145.12765,Entire home,Entire home/apt,2,13,,Seaford,208,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,4,13,4,,,,,,TRUE
8.93036E+17,-37.84628926,145.0807821,Entire home,Entire home/apt,3,44,,Camberwell,367,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,20,39,7,,,,,,TRUE
8.93036E+17,-37.7866134,144.9422796,Other,Entire home/apt,3,74,,Parkville,299,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,18,44,6,,,,,,TRUE
8.9164E+17,-37.8108769,145.0068947,Entire rental unit,Entire home/apt,2,75,,Abbotsford,161,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,17,45,6,,,,,,TRUE
8.9304E+17,-37.74378,145.73891,Other,Entire home/apt,1,64,5,East Warburton,188,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,9,34,2,5,5,5,5,5,FALSE
8.91647E+17,-37.8540254,144.7743674,Entire home,Entire home/apt,2,39,,Laverton,128,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,9,4,,,,,,TRUE
8.93056E+17,-37.81485,144.95475,Private room in rental unit,Private room,,26,5,Melbourne,84,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,8,15,1,5,5,5,5,4.67,TRUE
8.93066E+17,-37.81007,144.9509,Entire rental unit,Entire home/apt,2,0,5,West Melbourne,127,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,3,5,5,5,5,5,TRUE
8.91659E+17,-37.8271243,144.9581274,Entire rental unit,Entire home/apt,2,56,4,Southbank,151,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,5,26,4,4,5,4,3,4,TRUE
8.93066E+17,-37.8157157,144.9529559,Entire rental unit,Entire home/apt,1,0,,Melbourne,187,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,4,,,,,,TRUE
8.91667E+17,-37.81355865,144.9533397,Entire rental unit,Entire home/apt,3,48,,Melbourne,427,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,22,48,9,,,,,,TRUE
8.93071E+17,-37.8192117,144.8893041,Entire home,Entire home/apt,3,79,,Yarraville,272,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,19,49,6,,,,,,FALSE
8.93071E+17,-37.7282,144.92534,Other,Entire home/apt,2,48,,Pascoe Vale,105,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,8,34,4,,,,,,TRUE
8.91668E+17,-37.8152962,144.971752,Entire rental unit,Entire home/apt,1,89,,Melbourne,240,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,29,59,2,,,,,,TRUE
8.93095E+17,-37.80461131,144.9515287,Entire rental unit,Entire home/apt,2,53,,North Melbourne,145,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,4,23,4,,,,,,FALSE
8.93109E+17,-37.8147531,144.952848,Entire rental unit,Entire home/apt,1,85,,Melbourne,148,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,25,55,2,,,,,,TRUE
8.93113E+17,-37.8350115,144.9904477,Entire rental unit,Entire home/apt,2,49,5,South Yarra,182,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,7,19,4,3,5,5,5,5,FALSE
8.93146E+17,-37.81392,144.95123,Entire rental unit,Entire home/apt,1,85,1,Docklands,143,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,25,55,4,3,1,1,4,1,TRUE
8.91675E+17,-37.81485,144.95371,Entire rental unit,Entire home/apt,2,51,5,Melbourne,177,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,24,34,5,5,5,5,4.67,5,TRUE
8.93187E+17,-37.83832,144.98809,Entire rental unit,Entire home/apt,1,86,5,South Yarra,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,28,56,2,4,5,5,5,5,TRUE
8.91679E+17,-37.87793,144.72105,Entire home,Entire home/apt,7,87,,Point Cook,365,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,5,27,57,16,,,,,,FALSE
8.93258E+17,-37.87341895,144.9815522,Entire rental unit,Entire home/apt,1,80,,Elwood,106,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,50,5,,,,,,FALSE
8.93275E+17,-37.88827,145.10577,Private room in home,Private room,,75,,Chadstone,79,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,15,45,1,,,,,,TRUE
8.91691E+17,-37.85084059,144.9907643,Entire rental unit,Entire home/apt,1,48,5,Prahran,134,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,2,19,2,5,5,5,4,5,FALSE
8.93287E+17,-37.90881,144.77125,Entire home,Entire home/apt,7,83,,Point Cook,371,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3,27,57,16,,,,,,TRUE
8.93306E+17,-37.79242,145.1276,Private room in home,Private room,,89,,Doncaster,65,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,29,59,2,,,,,,TRUE
8.93313E+17,-37.7990233,144.9445002,Entire rental unit,Entire home/apt,2,67,5,North Melbourne,130,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,14,37,4,5,5,5,5,5,TRUE
8.917E+17,-37.85758,144.98416,Entire rental unit,Entire home/apt,1,12,,St Kilda,72,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,10,12,2,,,,,,TRUE
8.93341E+17,-38.0574188,145.1175856,Entire home,Entire home/apt,2,74,,Chelsea,191,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,18,44,4,,,,,,FALSE
8.93456E+17,-37.81601785,144.9772717,Entire rental unit,Entire home/apt,1,73,,East Melbourne,123,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,20,47,2,,,,,,TRUE
8.91701E+17,-37.8229226,144.9639272,Entire rental unit,Entire home/apt,2,47,,Southbank,179,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,4,17,4,,,,,,TRUE
8.93638E+17,-37.81368,144.95171,Entire rental unit,Entire home/apt,2,69,,Melbourne,260,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,18,45,4,,,,,,TRUE
8.93647E+17,-37.82572,145.22867,Entire home,Entire home/apt,3,81,,Ringwood,271,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3,21,51,6,,,,,,TRUE
8.91719E+17,-37.82400934,144.9650902,Entire rental unit,Entire home/apt,2,66,5,Southbank,161,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,20,36,4,5,4,4.67,5,4.67,FALSE
8.93651E+17,-37.7657478,144.9500848,Entire rental unit,Entire home/apt,,83,,Brunswick,101,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,23,53,2,,,,,,FALSE
8.91731E+17,-37.82006,144.95392,Entire rental unit,Entire home/apt,1,0,,Docklands,188,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,4,,,,,,TRUE
8.93679E+17,-37.86341,145.11094,Entire home,Entire home/apt,4,79,,Ashwood,880,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3,19,49,8,,,,,,TRUE
8.91741E+17,-37.54148,145.00155,Private room in home,Private room,,89,,Donnybrook,103,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,29,59,2,,,,,,TRUE
8.93682E+17,-37.81223311,144.9490867,Entire rental unit,Entire home/apt,2,82,,West Melbourne,143,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,26,56,4,,,,,,TRUE
8.91748E+17,-37.81749901,144.9607863,Entire rental unit,Entire home/apt,1,24,,Melbourne,140,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,8,2,,,,,,TRUE
8.93714E+17,-37.8232664,144.9628477,Other,Shared room,,67,,Southbank,120,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2,7,37,4,,,,,,TRUE
8.93777E+17,-37.79974651,144.9072714,Private room in rental unit,Private room,,74,5,Footscray,89,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,14,44,2,5,5,5,5,5,FALSE
8.91766E+17,-37.7341,144.73645,Entire home,Entire home/apt,5,90,,Caroline Springs,422,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3,30,60,10,,,,,,FALSE
8.93788E+17,-37.8109646,144.959936,Entire rental unit,Entire home/apt,2,79,4,Melbourne,151,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,19,49,6,4,4.5,4.5,5,4,TRUE
8.91785E+17,-37.84054397,144.9922759,Private room in rental unit,Private room,,89,,South Yarra,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,29,59,1,,,,,,TRUE
8.91789E+17,-37.85158,145.1216,Private room in home,Private room,,72,5,Burwood,49,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,12,42,2,5,5,5,5,5,TRUE
8.93808E+17,-37.7667327,144.8294051,Private room in home,Private room,,71,1,Sunshine North,45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,14,41,2,2,4,1,1,2,FALSE
8.93814E+17,-37.7657478,144.9500848,Entire rental unit,Entire home/apt,2,77,,Brunswick,129,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,17,47,4,,,,,,FALSE
8.93826E+17,-37.81307976,144.9394493,Entire rental unit,Entire home/apt,1,79,,Docklands,156,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,23,49,2,,,,,,FALSE
8.91821E+17,-37.78905,145.14999,Entire rental unit,Entire home/apt,2,86,,Doncaster East,191,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,26,56,4,,,,,,TRUE
